Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Kevin Durant,Reg,201142,20072023,965,8993,18075,19797,54.8,108.0,1469.6,1.5,2753.5,2.9,113.6,99,79,87,87,90
Al Horford,Reg,201143,20072023,970,5504,10688,11658,54.5,107.3,784.1,0.8,1534.8,1.6,111.5,79,78,84,84,88
Mike Conley,Reg,201144,20072023,973,5100,11630,11721,50.4,99.1,-109.7,-0.1,723.9,0.7,100.4,82,53,50,50,59
Jeff Green,Reg,201145,20072023,1065,4865,10834,10825,50.0,98.4,-171.0,-0.2,587.2,0.6,95.9,74,50,45,45,44
Yi Jianlian,Reg,201146,20072012,263,813,2012,1701,42.3,84.8,-305.7,-1.2,-165.2,-0.6,90.4,57,12,7,7,26
Corey Brewer,Reg,201147,20072020,802,2683,6309,5868,46.5,92.9,-446.9,-0.6,14.0,0.0,87.9,57,33,29,29,22
Brandan Wright,Reg,201148,20072018,403,1271,2095,2542,60.7,121.6,450.9,1.1,597.4,1.5,115.8,35,94,91,91,90
Joakim Noah,Reg,201149,20072020,656,2248,4574,4496,49.2,98.4,-73.7,-0.1,254.5,0.4,90.3,51,51,50,50,28
Spencer Hawes,Reg,201150,20072017,670,2451,5362,5261,49.1,98.3,-91.7,-0.1,284.6,0.4,99.2,59,49,50,50,56
Acie Law,Reg,201151,20072011,161,262,636,550,43.2,86.7,-84.2,-0.5,-42.7,-0.3,81.9,22,19,25,25,11
Thaddeus Young,Reg,201152,20072023,1102,6020,11994,12558,52.4,103.2,388.6,0.4,1239.6,1.1,100.7,77,67,69,69,61
Julian Wright,Reg,201153,20072011,193,397,795,810,50.9,102.1,16.2,0.1,70.6,0.4,97.2,26,63,60,60,48
Al Thornton,Reg,201154,20072011,294,1368,3029,2814,46.5,93.1,-209.4,-0.7,-7.2,0.0,95.4,72,32,17,17,43
Rodney Stuckey,Reg,201155,20072017,649,2902,6868,6078,44.3,88.8,-770.2,-1.2,-271.9,-0.4,90.6,76,21,10,10,27
Nick Young,Reg,201156,20072019,715,2889,6908,6812,49.3,98.4,-104.8,-0.1,373.2,0.5,101.9,69,51,48,48,67
Sean Williams,Reg,201157,20072012,113,229,448,458,51.1,102.8,12.1,0.1,42.5,0.4,97.4,23,65,65,65,59
Marco Belinelli,Reg,201158,20072020,843,2949,6958,7114,51.1,101.1,79.1,0.1,563.1,0.7,103.5,63,59,59,59,68
Javaris Crittenton,Reg,201159,20072009,102,229,518,470,45.4,91.0,-46.6,-0.5,-15.0,-0.1,84.2,37,26,31,31,14
Jason Smith,Reg,201160,20072019,597,1571,3359,3225,48.0,96.0,-135.2,-0.2,112.0,0.2,106.5,38,42,43,43,74
Daequan Cook,Reg,201161,20072013,301,758,2056,1958,47.6,95.8,-86.1,-0.3,58.3,0.2,93.8,50,44,39,39,40
Jared Dudley,Reg,201162,20072021,847,2408,5195,5699,54.9,109.6,498.4,0.6,877.5,1.0,108.2,43,83,84,84,83
Wilson Chandler,Reg,201163,20072020,671,3270,7382,7414,50.2,99.6,-28.5,0.0,456.7,0.7,97.5,76,55,56,56,50
Rudy Fernandez,Reg,201164,20082012,248,740,1853,1893,51.1,102.6,47.4,0.2,177.4,0.7,96.9,57,62,61,61,47
Morris Almond,Reg,201165,20072012,28,43,113,93,41.2,82.7,-19.5,-0.7,-12.2,-0.4,83.6,25,14,20,20,16
Aaron Brooks,Reg,201166,20072018,624,2260,5476,5339,48.8,97.4,-141.2,-0.2,251.5,0.4,97.0,61,47,47,47,48
Arron Afflalo,Reg,201167,20072018,741,2982,6626,6815,51.4,103.0,199.0,0.3,684.4,0.9,106.0,62,64,65,65,78
Tiago Splitter,Reg,201168,20102017,342,1073,1932,2148,55.6,112.0,229.6,0.7,375.6,1.1,100.8,40,86,83,83,60
Alando Tucker,Reg,201169,20072010,43,77,182,164,45.1,90.2,-17.9,-0.4,-6.2,-0.1,85.2,27,25,33,33,16
Carl Landry,Reg,201171,20072016,504,2086,3898,4181,53.6,107.7,300.5,0.6,594.7,1.2,108.5,58,79,81,81,85
Gabe Pruitt,Reg,201172,20072009,47,45,140,107,38.2,76.6,-32.8,-0.7,-24.4,-0.5,78.1,10,6,17,17,8
Marcus Williams,Reg,201173,20072009,9,7,22,14,31.8,63.9,-7.9,-0.9,-6.5,-0.7,78.3,5,10,15,15,10
Nick Fazekas,Reg,201174,20072008,25,46,82,92,56.1,112.8,10.4,0.4,15.8,0.6,113.8,14,94,79,79,97
Glen Davis,Reg,201175,20072015,497,1614,3611,3238,44.8,90.2,-351.6,-0.7,-94.8,-0.2,93.1,50,24,15,15,35
Jermareo Davidson,Reg,201176,20072009,42,68,160,136,42.5,85.3,-23.3,-0.6,-13.1,-0.3,91.3,21,18,25,25,32
Josh McRoberts,Reg,201177,20072018,388,914,1972,2024,51.3,102.8,53.9,0.1,189.7,0.5,96.7,33,64,65,65,50
Kyrylo Fesenko,Reg,201178,20072012,98,125,252,250,49.6,99.3,-1.6,0.0,16.4,0.2,89.9,6,53,55,55,29
Sun Sun,Reg,201180,20082009,6,3,11,6,27.3,54.6,-5.0,-0.8,-4.4,-0.7,62.0,1,1,12,12,2
Chris Richard,Reg,201181,20072010,49,56,116,112,48.3,96.9,-3.6,-0.1,4.6,0.1,84.8,6,47,55,55,18
Derrick Byars,Reg,201182,20112012,2,3,11,6,27.3,56.0,-4.7,-2.4,-3.7,-1.8,45.1,41,0,0,0,0
Stephane Lasme,Reg,201186,20072008,14,32,71,64,45.1,90.6,-6.6,-0.5,-2.0,-0.1,87.7,35,25,31,31,20
Dominic McGuire,Reg,201187,20072013,271,388,927,779,42.0,84.7,-141.0,-0.5,-75.5,-0.3,84.4,17,14,26,26,18
Marc Gasol,Reg,201188,20082021,886,4635,9638,9701,50.3,99.5,-54.7,-0.1,617.0,0.7,107.8,76,53,47,47,83
Aaron Gray,Reg,201189,20072014,256,440,864,880,50.9,102.6,21.9,0.1,83.9,0.3,96.9,14,66,63,63,48
Taurean Green,Reg,201192,20072008,12,7,25,16,32.0,64.3,-8.9,-0.7,-7.2,-0.6,65.5,2,1,17,17,1
Demetris Nichols,Reg,201193,20072009,15,9,32,21,32.8,65.9,-10.9,-0.7,-8.9,-0.6,65.7,2,1,16,16,2
Ramon Sessions,Reg,201196,20072018,687,2406,5538,5020,45.3,90.8,-510.0,-0.7,-114.4,-0.2,90.6,60,26,20,20,28
DJ Strawberry,Reg,201199,20072008,27,29,92,64,34.8,69.9,-27.5,-1.0,-21.5,-0.8,69.1,16,2,9,9,2
Joel Anthony,Reg,201202,20072017,337,398,776,796,51.3,103.3,24.8,0.1,83.4,0.2,97.4,4,63,60,60,51
Mustafa Shakur,Reg,201203,20102014,21,21,62,43,34.7,69.6,-18.8,-0.9,-14.9,-0.7,74.5,10,3,11,11,6
Coby Karl,Reg,201207,20072010,16,20,58,46,39.7,79.5,-11.9,-0.7,-7.5,-0.5,71.5,17,8,19,19,5
Darryl Watkins,Reg,201208,20072012,10,12,29,24,41.4,84.2,-4.6,-0.5,-2.2,-0.2,87.6,9,33,34,34,43
C.J. Watson,Reg,201228,20072017,587,1516,3617,3503,48.4,97.2,-103.0,-0.2,159.4,0.3,99.7,44,49,49,49,58
Anthony Tolliver,Reg,201229,20082021,685,1465,3535,3794,53.7,105.9,212.8,0.3,460.0,0.7,100.6,33,70,68,68,60
Trey Johnson,Reg,201234,20082012,19,20,52,41,39.4,79.8,-10.5,-0.6,-6.8,-0.4,80.6,11,28,24,24,28
Courtney Sims,Reg,201235,20072009,2,3,7,6,42.9,85.7,-1.0,-0.5,-0.6,-0.3,71.9,23,49,50,50,11
Mario West,Reg,201238,20072011,64,56,125,114,45.6,91.4,-10.7,-0.2,-2.4,0.0,78.8,3,29,47,47,11
Thomas Gardner,Reg,201242,20072009,15,18,59,43,36.4,73.1,-15.9,-1.1,-12.3,-0.8,73.4,22,12,15,15,13
Ivan Johnson,Reg,201274,20112013,120,326,631,655,51.9,105.4,33.6,0.3,86.1,0.7,99.8,38,77,73,73,61
Andre Ingram,Reg,201281,20172019,5,8,23,21,45.7,87.6,-3.0,-0.6,-1.7,-0.3,93.1,27,71,73,73,74
Eric Dawson,Reg,201286,20112012,3,7,12,14,58.3,119.7,2.3,0.8,3.5,1.2,127.8,22,97,89,89,100
Carldell Johnson,Reg,201291,20112012,11,11,35,26,37.1,76.2,-8.1,-0.7,-4.7,-0.4,77.6,11,7,16,16,8
Blake Ahearn,Reg,201336,20072012,17,21,77,56,36.4,73.3,-20.3,-1.2,-14.9,-0.9,70.4,28,7,7,7,4
Mike Taylor,Reg,201446,20082009,43,110,267,233,43.6,87.3,-33.9,-0.8,-18.5,-0.4,103.3,48,17,13,13,72
Michael Beasley,Reg,201563,20082019,603,3088,6643,6467,48.7,96.9,-207.0,-0.3,248.7,0.4,102.1,77,44,35,35,66
O.J. Mayo,Reg,201564,20082016,547,2808,6541,6470,49.5,99.4,-40.8,-0.1,442.8,0.8,100.9,83,55,53,53,61
Derrick Rose,Reg,201565,20082023,692,4838,10610,10249,48.3,95.1,-525.8,-0.8,242.7,0.4,98.7,91,38,24,24,54
Russell Westbrook,Reg,201566,20082023,1044,8444,19306,18056,46.8,91.6,-1662.8,-1.6,-286.6,-0.3,92.0,97,28,8,8,31
Kevin Love,Reg,201567,20082023,828,4768,10828,11041,51.0,100.5,57.6,0.1,825.5,1.0,100.1,85,59,63,63,60
Danilo Gallinari,Reg,201568,20082022,728,3454,8075,8334,51.6,101.0,84.4,0.1,680.1,0.9,102.1,79,60,61,61,65
Eric Gordon,Reg,201569,20082023,769,4250,9924,10283,51.8,101.5,152.4,0.2,826.9,1.1,98.8,86,62,66,66,55
Joe Alexander,Reg,201570,20082010,56,103,251,222,44.2,88.5,-28.9,-0.5,-14.3,-0.3,88.4,32,23,28,28,23
D.J. Augustin,Reg,201571,20082022,963,2992,7266,7244,49.9,98.1,-138.6,-0.1,368.0,0.4,96.4,55,48,46,46,46
Brook Lopez,Reg,201572,20082023,891,5572,11283,11851,52.5,103.2,364.9,0.4,1159.5,1.3,106.0,84,67,72,72,78
Jerryd Bayless,Reg,201573,20082019,569,1717,4175,3931,47.1,94.0,-253.7,-0.4,49.5,0.1,94.7,56,37,35,35,42
Jason Thompson,Reg,201574,20082016,575,2112,4255,4230,49.7,99.9,-5.6,0.0,306.5,0.5,102.3,54,55,54,54,66
Brandon Rush,Reg,201575,20082017,456,1219,2860,2959,51.7,103.8,105.9,0.2,318.6,0.7,100.4,42,66,66,66,59
Anthony Randolph,Reg,201576,20082014,234,677,1494,1374,46.0,92.4,-113.9,-0.5,-7.9,0.0,90.5,46,30,26,26,26
Robin Lopez,Reg,201577,20082023,916,3455,6433,6963,54.1,106.1,402.8,0.4,855.2,0.9,107.3,51,74,74,74,79
Marreese Speights,Reg,201578,20082018,689,2181,4749,4594,48.4,96.5,-165.4,-0.2,173.3,0.3,99.9,53,44,42,42,60
Roy Hibbert,Reg,201579,20082017,653,2622,5641,5250,46.5,93.5,-367.6,-0.6,51.1,0.1,98.9,63,33,27,27,54
JaVale McGee,Reg,201580,20082023,814,2823,4899,5658,57.8,113.1,658.3,0.8,1012.7,1.2,103.5,42,85,84,84,69
JJ Hickson,Reg,201581,20082016,518,2049,4056,4098,50.5,101.5,61.1,0.1,356.9,0.7,95.9,57,58,55,55,44
Alexis Ajinca,Reg,201582,20082017,274,645,1283,1302,50.7,101.2,15.2,0.1,105.8,0.4,106.3,30,60,60,60,74
Ryan Anderson,Reg,201583,20082020,636,2755,6533,6835,52.3,104.4,286.1,0.4,759.6,1.2,100.6,72,70,73,73,62
Courtney Lee,Reg,201584,20082020,804,2961,6567,6798,51.8,102.9,189.6,0.2,650.9,0.8,104.5,62,67,67,67,74
Kosta Koufos,Reg,201585,20082019,642,1750,3277,3500,53.4,106.0,197.3,0.3,422.7,0.7,104.3,34,71,70,70,71
Serge Ibaka,Reg,201586,20092023,909,4573,8907,9760,54.8,107.6,682.1,0.8,1308.1,1.4,112.0,70,80,85,85,91
Nicolas Batum,Reg,201587,20082023,939,3659,8372,8813,52.6,103.7,315.3,0.3,908.6,1.0,101.8,65,67,66,66,65
George Hill,Reg,201588,20082023,885,3337,7319,7719,52.7,104.0,299.4,0.3,820.9,0.9,103.2,61,70,74,74,70
Darrell Arthur,Reg,201589,20082018,492,1381,3110,2923,47.0,93.8,-190.3,-0.4,23.5,0.0,100.3,47,37,35,35,59
Donte Greene,Reg,201590,20082012,243,585,1441,1335,46.3,93.1,-98.6,-0.4,11.9,0.0,90.1,44,37,38,38,31
DJ White,Reg,201591,20082014,131,348,687,697,50.7,102.9,19.8,0.2,75.6,0.6,111.4,37,67,64,64,88
J.R. Giddens,Reg,201592,20082010,22,30,63,60,47.6,95.1,-3.1,-0.1,2.2,0.1,85.1,8,31,44,44,13
Nikola Pekovic,Reg,201593,20102016,267,1314,2537,2628,51.8,104.4,109.8,0.4,296.9,1.1,96.6,66,71,75,75,50
Walter Sharpe,Reg,201594,20082009,8,4,11,8,36.4,72.7,-3.0,-0.4,-2.4,-0.3,67.5,0,4,35,35,2
Joey Dorsey,Reg,201595,20082015,101,142,266,284,53.4,107.4,19.5,0.2,39.1,0.4,90.8,6,79,68,68,28
Mario Chalmers,Reg,201596,20082018,643,1935,4640,4624,49.8,99.8,-15.2,0.0,320.5,0.5,97.2,55,54,53,53,48
DeAndre Jordan,Reg,201599,20082023,966,3662,5435,7326,67.4,132.5,1794.0,1.9,2176.4,2.3,112.5,40,99,98,98,90
Omer Asik,Reg,201600,20102018,412,947,1795,1894,52.8,106.0,107.1,0.3,241.4,0.6,89.7,25,77,73,73,25
Luc Mbah a Moute,Reg,201601,20082020,664,1683,3695,3571,48.3,96.2,-135.5,-0.2,122.4,0.2,90.7,38,42,41,41,29
Kyle Weaver,Reg,201602,20082011,69,134,304,310,51.0,102.0,6.1,0.1,24.7,0.4,97.2,30,65,62,62,50
Sonny Weems,Reg,201603,20082016,170,514,1105,1062,48.1,96.2,-42.4,-0.2,39.6,0.2,102.2,45,43,41,41,65
Chris Douglas-Roberts,Reg,201604,20082015,206,574,1309,1232,47.1,94.1,-77.1,-0.4,17.0,0.1,91.0,47,35,32,32,28
Nathan Jawai,Reg,201605,20082010,40,50,115,100,43.5,86.8,-15.2,-0.4,-5.5,-0.1,79.0,9,16,30,30,6
Sean Singletary,Reg,201606,20082009,29,31,85,72,42.4,84.7,-13.0,-0.4,-8.1,-0.3,86.0,9,11,31,31,16
Patrick Ewing,Reg,201607,20102011,2,0,5,0,0.0,0.0,-5.0,-2.5,-4.7,-2.3,0.0,5,0,0,0,0
Goran Dragic,Reg,201609,20082023,910,4533,9853,10189,51.7,101.7,158.0,0.2,851.3,0.9,100.5,74,61,62,62,60
Henry Walker,Reg,201611,20082015,160,386,865,962,55.6,111.9,103.2,0.6,171.0,1.1,104.9,37,81,78,78,71
Malik Hairston,Reg,201612,20082010,36,64,125,130,52.0,103.9,4.9,0.1,14.2,0.4,95.6,17,69,63,63,41
Darnell Jackson,Reg,201616,20082011,102,123,274,250,45.6,91.4,-23.5,-0.2,-6.1,-0.1,91.5,7,37,46,46,39
Sasha Kaun,Reg,201619,20152016,8,9,17,18,52.9,105.4,0.9,0.1,2.4,0.3,87.9,1,74,60,60,16
Joe Crawford,Reg,201621,20082009,2,3,10,7,35.0,70.0,-3.0,-1.5,-2.4,-1.2,61.0,37,3,3,3,2
Semih Erden,Reg,201623,20102012,58,101,185,202,54.6,110.5,19.3,0.3,33.3,0.6,94.5,11,87,76,76,39
Anthony Morrow,Reg,201627,20082017,543,1956,4380,4719,53.9,108.1,353.4,0.7,678.9,1.3,112.0,59,79,82,82,90
Bobby Brown,Reg,201628,20082018,147,271,715,638,44.6,88.7,-81.2,-0.6,-34.1,-0.2,90.2,32,21,24,24,27
Othello Hunter,Reg,201629,20082010,12,15,32,30,46.9,93.7,-2.0,-0.2,0.2,0.0,83.3,6,56,48,48,29
Steven Hill,Reg,201631,20082009,1,1,1,2,100.0,200.1,1.0,1.0,1.1,1.1,167.8,0,100,94,94,100
Hamed Haddadi,Reg,201632,20082013,106,130,281,260,46.3,93.2,-19.1,-0.2,2.3,0.0,87.6,6,40,45,45,28
Rob Kurz,Reg,201633,20082009,36,51,131,117,44.7,89.4,-13.9,-0.4,-6.4,-0.2,91.1,20,22,34,34,27
DeMarcus Nelson,Reg,201634,20082009,12,24,54,48,44.4,88.9,-6.0,-0.5,-2.9,-0.2,85.9,31,20,26,26,16
Othyus Jeffers,Reg,201785,20092014,32,46,100,93,46.5,93.2,-6.8,-0.2,0.1,0.0,81.9,13,34,43,43,10
Oliver Lafayette,Reg,201802,20092010,1,3,6,7,58.3,116.5,1.0,1.0,1.5,1.5,129.6,40,95,93,93,100
Chris Hunter,Reg,201805,20092010,53,109,217,218,50.2,100.3,0.7,0.0,19.2,0.4,97.8,23,57,56,56,48
Gary Forbes,Reg,201814,20102012,101,236,543,520,47.9,97.1,-15.2,-0.2,27.9,0.3,92.5,39,47,48,48,34
Trey Gilder,Reg,201821,20092010,1,1,1,2,100.0,199.7,1.0,1.0,1.1,1.1,257.5,0,100,93,93,100
Cartier Martin,Reg,201858,20082015,211,429,1097,1075,49.0,98.5,-16.5,-0.1,62.4,0.3,95.5,34,54,55,55,47
Greg Stiemsma,Reg,201880,20112015,161,269,529,538,50.9,102.7,13.9,0.1,53.9,0.3,103.5,13,58,57,57,68
Blake Griffin,Reg,201933,20102023,732,5376,10893,11274,51.8,102.1,221.7,0.3,986.2,1.3,100.2,89,64,69,69,61
Hasheem Thabeet,Reg,201934,20092014,145,182,321,364,56.7,113.8,44.2,0.3,69.1,0.5,99.5,4,85,73,73,61
James Harden,Reg,201935,20092023,952,6987,15812,16591,52.5,102.5,395.1,0.4,1513.5,1.6,100.0,91,65,76,76,59
Tyreke Evans,Reg,201936,20092019,593,3510,7976,7520,47.1,93.8,-496.2,-0.8,85.4,0.1,88.7,88,35,23,23,24
Ricky Rubio,Reg,201937,20112022,663,2406,6185,5427,43.9,85.2,-938.4,-1.4,-505.2,-0.8,88.3,70,13,6,6,24
Jonny Flynn,Reg,201938,20092012,161,551,1379,1220,44.2,88.6,-155.9,-1.0,-43.5,-0.3,90.3,61,19,9,9,24
Stephen Curry,Reg,201939,20092023,847,7107,14987,17447,58.2,113.9,2119.1,2.5,3212.8,3.8,115.7,97,89,98,98,95
Jordan Hill,Reg,201941,20092017,392,1357,2733,2717,49.7,99.7,-7.6,0.0,199.8,0.5,103.1,51,54,50,50,68
DeMar DeRozan,Reg,201942,20092023,981,7352,15784,15124,47.9,93.4,-1051.8,-1.1,67.7,0.1,102.6,92,32,15,15,67
Brandon Jennings,Reg,201943,20092018,554,2749,7098,6411,45.2,90.7,-665.3,-1.2,-135.1,-0.2,90.6,83,25,11,11,28
Terrence Williams,Reg,201944,20092013,144,437,1061,932,43.9,88.3,-123.8,-0.9,-34.9,-0.2,93.1,55,23,18,18,35
Gerald Henderson,Reg,201945,20092017,528,2248,5108,4744,46.4,93.1,-350.5,-0.7,23.6,0.0,99.0,70,32,20,20,56
Tyler Hansbrough,Reg,201946,20092016,395,947,2156,1897,44.0,88.7,-241.6,-0.6,-77.1,-0.2,90.0,36,24,21,21,32
Earl Clark,Reg,201947,20092015,228,453,1125,988,43.9,88.3,-130.6,-0.6,-48.1,-0.2,88.6,33,25,29,29,26
Austin Daye,Reg,201948,20092015,268,566,1409,1319,46.8,94.2,-80.5,-0.3,26.4,0.1,95.1,35,42,43,43,45
James Johnson,Reg,201949,20092023,722,2288,4826,4955,51.3,100.5,23.3,0.0,365.5,0.5,94.7,49,56,57,57,42
Jrue Holiday,Reg,201950,20092023,857,5495,11945,12199,51.1,99.5,-50.2,-0.1,808.1,0.9,101.2,88,54,49,49,63
Ty Lawson,Reg,201951,20092017,547,2496,5424,5465,50.4,101.1,59.2,0.1,460.2,0.8,100.5,70,59,56,56,60
Jeff Teague,Reg,201952,20092021,816,3547,7981,7801,48.9,96.6,-283.3,-0.3,284.9,0.3,96.9,68,44,40,40,47
Eric Maynor,Reg,201953,20092014,258,440,1122,991,44.2,88.6,-127.6,-0.5,-44.9,-0.2,99.6,26,19,27,27,58
Darren Collison,Reg,201954,20092022,710,3272,6943,7179,51.7,102.5,176.8,0.2,670.9,0.9,104.6,73,65,68,68,75
Omri Casspi,Reg,201956,20092019,577,1718,3781,3929,52.0,103.6,138.8,0.2,424.3,0.7,98.4,48,66,66,66,51
Byron Mullens,Reg,201957,20092014,173,557,1366,1225,44.8,90.9,-122.2,-0.7,-10.8,-0.1,92.1,56,28,16,16,35
Rodrigue Beaubois,Reg,201958,20092013,170,502,1143,1133,49.6,100.2,2.9,0.0,98.1,0.6,96.7,48,51,49,49,46
Taj Gibson,Reg,201959,20092023,894,3365,6501,6776,52.1,102.5,171.5,0.2,625.5,0.7,101.5,53,62,60,60,63
DeMarre Carroll,Reg,201960,20092020,555,1806,4202,4270,50.8,100.0,-4.0,0.0,277.1,0.5,96.7,56,54,53,53,46
Wayne Ellington,Reg,201961,20092022,749,2233,5440,5680,52.2,102.3,137.0,0.2,531.1,0.7,102.6,54,62,63,63,67
Toney Douglas,Reg,201962,20092017,377,1092,2702,2627,48.6,97.5,-67.6,-0.2,134.5,0.4,96.3,54,53,54,54,49
Christian Eyenga,Reg,201963,20102012,50,136,331,298,45.0,90.4,-31.3,-0.6,-9.8,-0.2,88.2,50,26,24,24,23
Victor Claver,Reg,201964,20122015,65,100,251,234,46.6,93.8,-15.6,-0.2,2.4,0.0,85.5,19,32,40,40,20
Jeff Ayres,Reg,201965,20092016,167,287,518,576,55.6,111.6,60.0,0.4,98.2,0.6,107.3,10,80,73,73,79
Jermaine Taylor,Reg,201966,20092011,57,139,315,297,47.1,94.5,-17.5,-0.3,4.9,0.1,84.1,40,48,46,46,15
Dante Cunningham,Reg,201967,20092019,691,1771,3776,3757,49.8,98.9,-38.9,-0.1,226.6,0.3,102.0,38,51,48,48,66
DaJuan Summers,Reg,201969,20092013,68,103,268,235,43.8,88.3,-31.3,-0.5,-9.3,-0.1,86.6,22,24,31,31,23
Sam Young,Reg,201970,20092013,230,560,1266,1169,46.2,92.7,-91.7,-0.4,4.7,0.0,91.0,36,32,34,34,31
DeJuan Blair,Reg,201971,20092016,395,1242,2371,2484,52.4,105.5,128.4,0.3,309.6,0.8,99.8,42,74,74,74,58
Jon Brockman,Reg,201972,20092012,104,118,242,236,48.8,97.9,-4.7,0.0,14.3,0.1,87.9,4,60,55,55,26
Jonas Jerebko,Reg,201973,20092019,609,1465,3203,3330,52.0,103.1,102.6,0.2,344.1,0.6,98.5,33,67,65,65,52
Derrick Brown,Reg,201974,20092012,149,354,686,721,52.6,106.8,45.7,0.3,105.7,0.7,97.2,29,74,73,73,50
Jodie Meeks,Reg,201975,20092019,527,1665,3966,4105,51.8,103.4,133.0,0.3,409.8,0.8,100.1,56,66,69,69,60
Patrick Beverley,Reg,201976,20122023,543,1648,4014,4139,51.6,100.4,13.6,0.0,298.2,0.5,97.7,56,59,60,60,52
Marcus Thornton,Reg,201977,20092017,480,2124,5002,4983,49.8,100.1,1.6,0.0,384.7,0.8,97.1,75,57,59,59,47
Chase Budinger,Reg,201978,20092016,398,1187,2762,2786,50.4,101.5,40.3,0.1,255.4,0.6,96.6,50,61,61,61,46
Nick Calathes,Reg,201979,20132015,120,246,558,522,46.8,93.7,-34.7,-0.3,3.8,0.0,91.5,28,35,40,40,31
Danny Green,Reg,201980,20092022,811,2523,5996,6606,55.1,107.8,474.0,0.6,913.8,1.1,103.5,56,75,76,76,68
Taylor Griffin,Reg,201981,20092010,7,4,10,8,40.0,79.9,-2.0,-0.3,-1.2,-0.2,74.5,0,7,35,35,4
AJ Price,Reg,201985,20092015,243,549,1444,1316,45.6,91.7,-118.9,-0.5,-8.0,0.0,95.3,42,29,30,30,43
Nando De Colo,Reg,201986,20122014,102,169,394,387,49.1,98.6,-5.6,-0.1,21.3,0.2,95.4,19,52,54,54,43
Patty Mills,Reg,201988,20092023,824,2717,6379,6902,54.1,104.8,313.2,0.4,760.4,0.9,104.8,58,71,72,72,73
Lester Hudson,Reg,201991,20092015,45,95,253,218,43.1,87.7,-30.8,-0.7,-8.0,-0.2,85.6,34,22,16,16,20
Garrett Temple,Reg,202066,20092023,636,1579,3929,3854,49.1,94.8,-213.0,-0.3,63.0,0.1,92.5,44,39,39,39,34
Marcus Landry,Reg,202068,20092010,16,16,43,41,47.7,95.2,-2.1,-0.1,1.6,0.1,86.7,7,33,45,45,16
Jerel McNeal,Reg,202077,20142015,6,3,11,7,31.8,64.2,-3.9,-0.7,-3.0,-0.5,73.1,1,1,20,20,3
Antonio Anderson,Reg,202079,20092010,1,1,3,2,33.3,66.6,-1.0,-1.0,-0.7,-0.7,83.3,10,1,9,9,10
Garret Siler,Reg,202081,20102011,15,17,31,34,54.8,110.1,3.1,0.2,5.0,0.3,106.7,2,86,69,69,83
Larry Owens,Reg,202082,20102012,14,19,43,46,53.5,107.9,3.4,0.2,6.4,0.5,105.3,11,77,74,74,76
Wesley Matthews,Reg,202083,20092023,910,3746,8924,9286,52.0,102.8,241.4,0.3,877.7,1.0,100.4,70,65,67,67,60
Alonzo Gee,Reg,202087,20092017,383,1001,2309,2188,47.4,95.5,-101.5,-0.3,79.1,0.2,89.6,40,41,35,35,27
Dionte Christmas,Reg,202091,20132014,24,22,62,53,42.7,85.3,-9.1,-0.4,-5.4,-0.2,81.7,4,12,34,34,9
Reggie Williams,Reg,202130,20092017,195,599,1312,1397,53.2,107.2,93.7,0.5,192.6,1.0,103.5,47,77,79,79,71
Cedric Jackson,Reg,202132,20092010,6,6,20,13,32.5,64.9,-7.0,-1.2,-5.3,-0.9,58.8,15,1,6,6,1
Mickell Gladness,Reg,202148,20112012,17,25,59,50,42.4,86.9,-7.5,-0.4,-1.8,-0.1,87.8,14,19,32,32,24
Sundiata Gaines,Reg,202178,20092012,103,182,458,408,44.5,90.4,-42.9,-0.4,-3.2,0.0,92.0,29,27,30,30,33
Shane Edwards,Reg,202197,20132014,2,1,3,2,33.3,66.5,-1.0,-0.5,-0.8,-0.4,54.8,0,1,27,27,1
Zabian Dowdell,Reg,202220,20102011,22,51,125,105,42.0,84.3,-19.6,-0.9,-11.8,-0.5,88.7,43,9,10,10,18
Terrel Harris,Reg,202227,20112013,29,33,110,74,33.6,68.9,-33.7,-1.2,-23.7,-0.8,61.6,21,8,11,11,3
John Wall,Reg,202322,20102023,633,4324,10039,9283,46.2,91.3,-888.9,-1.4,-167.5,-0.3,91.8,95,27,7,7,31
Evan Turner,Reg,202323,20102020,700,2748,6330,5766,45.6,90.5,-604.1,-0.9,-157.7,-0.2,97.7,67,24,14,14,50
Derrick Favors,Reg,202324,20102022,785,3420,6407,6878,53.7,105.6,369.4,0.5,827.3,1.1,101.3,59,72,75,75,63
Wesley Johnson,Reg,202325,20102019,591,1623,4014,3854,48.0,95.8,-170.1,-0.3,115.8,0.2,95.7,49,41,40,40,43
DeMarcus Cousins,Reg,202326,20102022,653,4562,9924,9550,48.1,95.2,-475.0,-0.7,229.7,0.4,93.7,90,39,23,23,36
Ekpe Udoh,Reg,202327,20102019,315,519,1145,1038,45.3,90.6,-105.5,-0.3,-21.7,-0.1,92.6,18,24,32,32,32
Greg Monroe,Reg,202328,20102022,639,3371,6556,6743,51.4,102.6,167.7,0.3,639.9,1.0,96.2,73,65,66,66,45
Al-Farouq Aminu,Reg,202329,20102021,697,1948,4641,4439,47.8,94.3,-268.0,-0.4,57.8,0.1,88.9,50,37,38,38,24
